ID,LAT1,LON1,DateTime1,LAT2,LON2,DateTime2,NUMBER,TIME1,TIME2
39,31.234685,121.426417,20110927063023 ,31.234685,121.426417,20110927063026 ,25,6302.3,6302.6
39,31.234685,121.426417,20110927063026 ,31.234685,121.426417,20110927063028 ,25,6302.6,6302.8
39,31.234685,121.426417,20110927063028 ,31.234685,121.426417,20110927063031 ,25,6302.8,6303.1
39,31.234685,121.426417,20110927063031 ,31.234241,121.429544,20110927065537 ,25,6303.1,6553.7
39,31.234241,121.429544,20110927065537 ,31.234685,121.426417,20110927070141 ,25,6553.7,7014.1
39,31.234685,121.426417,20110927070141 ,31.240571,121.431157,20110927070617 ,25,7014.1,7061.7
39,31.240571,121.431157,20110927070617 ,31.241343,121.434574,20110927071221 ,25,7061.7,7122.1
39,31.241343,121.434574,20110927071221 ,31.22492,121.441936,20110927072308 ,25,7122.1,7230.8
39,31.22492,121.441936,20110927072308 ,31.209925,121.547907,20110927074812 ,25,7230.8,7481.2
39,31.209925,121.547907,20110927074812 ,31.211343,121.549553,20110927074830 ,25,7481.2,7483
39,31.211343,121.549553,20110927074830 ,31.209868,121.545687,20110927075345 ,25,7483,7534.5
39,31.209868,121.545687,20110927075345 ,31.211343,121.549553,20110927075456 ,25,7534.5,7545.6
39,31.211343,121.549553,20110927075456 ,31.240707,121.588529,20110927080543 ,25,7545.6,8054.3
39,31.240707,121.588529,20110927080543 ,31.214513,121.581249,20110927175838 ,25,8054.3,17583.8
39,31.214513,121.581249,20110927175838 ,31.204762,121.554234,20110927180753 ,25,17583.8,18075.3
39,31.204762,121.554234,20110927180753 ,31.242369,121.433326,20110927185115 ,25,18075.3,18511.5
39,31.242369,121.433326,20110927185115 ,31.237837,121.427172,20110927185910 ,25,18511.5,18591
39,31.237837,121.427172,20110927185910 ,31.234241,121.429544,20110927190424 ,25,18591,19042.4
39,31.234241,121.429544,20110927190424 ,31.234241,121.429544,20110927212925 ,25,19042.4,21292.5
39,31.234241,121.429544,20110927212925 ,31.234241,121.429544,20110927212927 ,25,21292.5,21292.7
39,31.234241,121.429544,20110927212927 ,31.234241,121.429544,20110927220009 ,25,21292.7,22000.9
39,31.234241,121.429544,20110927220009 ,31.234241,121.429544,20110927220011 ,25,22000.9,22001.1
40,31.115425,121.379843,20110927010815 ,31.115425,121.379843,20110927030817 ,30,1081.5,3081.7
40,31.115425,121.379843,20110927030817 ,31.115425,121.379843,20110927050818 ,30,3081.7,5081.8
40,31.115425,121.379843,20110927050818 ,31.11193,121.382248,20110927070529 ,30,5081.8,7052.9
40,31.11193,121.382248,20110927070529 ,31.115425,121.379843,20110927070841 ,30,7052.9,7084.1
40,31.115425,121.379843,20110927070841 ,31.137404,121.40159,20110927072142 ,30,7084.1,7214.2
40,31.137404,121.40159,20110927072142 ,31.176756,121.412387,20110927080438 ,30,7214.2,8043.8
40,31.176756,121.412387,20110927080438 ,31.231395,121.510978,20110927083139 ,30,8043.8,8313.9
40,31.231395,121.510978,20110927083139 ,31.238513,121.503647,20110927084602 ,30,8313.9,8460.2
40,31.238513,121.503647,20110927084602 ,31.236584,121.502821,20110927180136 ,30,8460.2,18013.6
40,31.236584,121.502821,20110927180136 ,31.240166,121.497734,20110927184908 ,30,18013.6,18490.8
40,31.240166,121.497734,20110927184908 ,31.232016,121.467804,20110927190034 ,30,18490.8,19003.4
40,31.232016,121.467804,20110927190034 ,31.144456,121.409875,20110927192111 ,30,19003.4,19211.1
40,31.144456,121.409875,20110927192111 ,31.145268,121.409491,20110927192534 ,30,19211.1,19253.4
40,31.145268,121.409491,20110927192534 ,31.1366,121.401256,20110927192802 ,30,19253.4,19280.2
40,31.1366,121.401256,20110927192802 ,31.10851,121.385719,20110927193250 ,30,19280.2,19325
40,31.10851,121.385719,20110927193250 ,31.116039,121.386094,20110927193312 ,30,19325,19331.2
40,31.116039,121.386094,20110927193312 ,31.11193,121.382248,20110927193449 ,30,19331.2,19344.9
40,31.11193,121.382248,20110927193449 ,31.115425,121.379843,20110927194318 ,30,19344.9,19431.8
40,31.115425,121.379843,20110927194318 ,31.11193,121.382248,20110927194403 ,30,19431.8,19440.3
40,31.11193,121.382248,20110927194403 ,31.115425,121.379843,20110927200335 ,30,19440.3,20033.5
40,31.115425,121.379843,20110927200335 ,31.11193,121.382248,20110927202454 ,30,20033.5,20245.4
40,31.11193,121.382248,20110927202454 ,31.115425,121.379843,20110927203102 ,30,20245.4,20310.2
40,31.115425,121.379843,20110927203102 ,31.115425,121.379843,20110927223103 ,30,20310.2,22310.3
40,31.115425,121.379843,20110927223103 ,31.11193,121.382248,20110927234455 ,30,22310.3,23445.5
